"record_id","headword","headword_raw","headword_normalized","homonym_number","classification","classification_family","translation_raw","sense_count","senses_json","example_count","examples_json","variant_count","variants_json","comments_raw","source_code","source_document","page_start","page_end","transcription_status","publication_status","validation_status"
"RD-001884","Quiná","Quiná","quina","","Adv","Adv","Acá, por acá","1","[""Acá, por acá""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001885","Quinana","Quinana","quinana","","","Sin clasificar","Después de lo acontecido","1","[""Después de lo acontecido""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001886","Quipá","Quipá","quipa","","Vi","Vi","Nevar","1","[""Nevar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001887","Quiparí","Quiparí","quipari","","S","S","Nieve","1","[""Nieve""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001888","Quipú","Quipú","quipu","","Vt","Vt","Escuchar","1","[""Escuchar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001889","Quipu","Quipu","quipu","","Adv","Adv","¿Cuánto?","1","[""¿Cuánto?""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001890","Quirá","1Quirá","quira","1","Vi","Vi","Calmarse (tempestad)","1","[""Calmarse (tempestad)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001891","Quirá","2Quirá","quira","2","S","S","Hija (de una mujer)","1","[""Hija (de una mujer)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001892","Qui’raca","Qui’raca","qui'raca","","Vi","Vi","Crujir los dientes","1","[""Crujir los dientes""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001893","Quirí","1Quirí","quiri","1","Adj","Adj","Quieto, silencio","1","[""Quieto, silencio""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001894","Quirí","2Quirí","quiri","2","Vi","Vi","1. vi Cocer quelites 2. Juntar quelites","2","[""vi Cocer quelites"",""Juntar quelites""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001895","Ra’ama","Ra’ama","ra'ama","","Vt","Vt","1. Acallar 2. Reprender 3. Prohibir","3","[""Acallar"",""Reprender"",""Prohibir""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001896","Rabó","Rabó","rabo","","S","S","Cordón alto, cordillera, cerro","1","[""Cordón alto, cordillera, cerro""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001897","Rabota","Rabota","rabota","","Vi","Vi","Tener calambre","1","[""Tener calambre""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001898","Rabótami","Rabótami","rabotami","","Adj","Adj","Entumido","1","[""Entumido""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001899","Racá","Racá","raca","","S","S","Semilla","1","[""Semilla""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001900","Racabú","Racabú","racabu","","Vt","Vt","Quitar las semillas","1","[""Quitar las semillas""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001901","Racó","1Racó","raco","1","S","S","Lirio colorado","1","[""Lirio colorado""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001902","Racó","2Racó","raco","2","Vt","Vt","Llevar (en un trapo), envolver","1","[""Llevar (en un trapo), envolver""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001903","Racú","Racú","racu","","S","S","Palma alta de las barrancas","1","[""Palma alta de las barrancas""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001904","Rachí","Rachí","rachi","","Vi","Vi","Aplastarse","1","[""Aplastarse""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001905","Rachina","Rachina","rachina","","Vt","Vt","Aplastar","1","[""Aplastar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001906","Rachira","Rachira","rachira","","Vi","Vi","Estar pando","1","[""Estar pando""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001907","Rachita","Rachita","rachita","","Vi","Vi","Asentarse (p. ej.: café, pinole)","1","[""Asentarse (p. ej.: café, pinole)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001908","Ra´é","Ra´é","ra´e","","Vi","Vi","Conocer (un lugar)","1","[""Conocer (un lugar)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001909","Rahuá","Rahuá","rahua","","S","S","Ligamento","1","[""Ligamento""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001910","Rahué","1Rahué","rahue","1","S","S","Día","1","[""Día""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001911","Rahué","2Rahué","rahue","2","","Sin clasificar","1. s Pecho 2. vi Volver (el pecho hacia)","2","[""s Pecho"",""vi Volver (el pecho hacia)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001912","Rahuihui","Rahuihui","rahuihui","","S","S","Gavilán negro","1","[""Gavilán negro""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001913","Rahuirí","Rahuirí","rahuiri","","S","S","Mediodía","1","[""Mediodía""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001914","Ra’íami","Ra’íami","ra'iami","","Pp","Pp","Que tiene apetito","1","[""Que tiene apetito""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001915","Ra’icha","Ra’icha","ra'icha","","Vi","Vi","Hablar, platicar","1","[""Hablar, platicar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001916","Ra’íchami","Ra’íchami","ra'ichami","","S","S","Hablador","1","[""Hablador""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001917","Ra’ichárami","Ra’ichárami","ra'icharami","","S","S","Idioma","1","[""Idioma""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001918","Ra’íchari","Ra’íchari","ra'ichari","","S","S","Palabra","1","[""Palabra""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001919","Ra’ihuá","Ra’ihuá","ra'ihua","","Vi","Vi","Gustar (comida)","1","[""Gustar (comida)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001920","Rajá","Rajá","raja","","Vi","Vi","Alumbrar, arder, quemar","1","[""Alumbrar, arder, quemar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001921","Rajáami","Rajáami","rajaami","","","Sin clasificar","Ardiente","1","[""Ardiente""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001922","Rajamó","Rajamó","rajamo","","S","S","Peñasco","1","[""Peñasco""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001923","Rajé","Rajé","raje","","Vt","Vt","Encender ocote (para alumbrar)","1","[""Encender ocote (para alumbrar)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001924","Rajihuá","Rajihuá","rajihua","","vi","Vi","Tener espinas (un tipo de oruga)","1","[""Tener espinas (un tipo de oruga)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001925","Rajina","Rajina","rajina","","Vi","Vi","Prender, arder","1","[""Prender, arder""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001926","Rajirí","Rajirí","rajiri","","S","S","Vela","1","[""Vela""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001927","Ra’lá","Ra’lá","ra'la","","Vi","Vi","Derramarse","1","[""Derramarse""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001928","Ra’lana","Ra’lana","ra'lana","","Vi","Vi","Extender, esparcir","1","[""Extender, esparcir""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001929","Ramé","Ramé","rame","","S","S","Diente","1","[""Diente""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001930","Ramú","Ramú","ramu","","Vi","Vi","Ponerse negro por un golpe","1","[""Ponerse negro por un golpe""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","71","71","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001931","Ramujera","Ramujera","ramujera","","Vi","Vi","Hacer bromas (con las cuñadas)","1","[""Hacer bromas (con las cuñadas)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","72","72","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001932","Raná","Raná","rana","","","Sin clasificar","1. vt Parir 2. s Hijo","2","[""vt Parir"",""s Hijo""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","72","72","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001933","Ra’náchani","Ra’náchani","ra'nachani","","","Sin clasificar","Sonar (oír ruido)","1","[""Sonar (oír ruido)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","72","72","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001934","Ra’né","Ra’né","ra'ne","","Vt","Vt","Tirar (con rifle)","1","[""Tirar (con rifle)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","72","72","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001935","Rané","Rané","rane","","vi","Vi","Tener hijo","1","[""Tener hijo""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","72","72","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001936","Ranícuri","Ranícuri","ranicuri","","S","S","Talón, calcañar","1","[""Talón, calcañar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","72","72","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001937","Ra’ó","Ra’ó","ra'o","","S","S","Ortiga","1","[""Ortiga""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","72","72","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001938","Ra’oa atí","Ra’oa atí","ra'oa ati","","Vi","Vi","Agacharse","1","[""Agacharse""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","72","72","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001939","Rapá","Rapá","rapa","","Vi","Vi","Rajarse, partirse","1","[""Rajarse, partirse""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","72","72","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001940","Rapana","Rapana","rapana","","Vi","Vi","Rajar, partir","1","[""Rajar, partir""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","72","72","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001941","Rapaco","Rapaco","rapaco","","Adv","Adv","Ayer","1","[""Ayer""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","72","72","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001942","Rapárachi","Rapárachi","raparachi","","S","S","Rendija","1","[""Rendija""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","72","72","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001943","Rapé","Rapé","rape","","S","S","Laja","1","[""Laja""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","72","72","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001944","Rapirá","1Rapirá","rapira","1","Vt","Vt","Rebanar (la carne para hacer cecina)","1","[""Rebanar (la carne para hacer cecina)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","72","72","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001945","Rapirá","2Rapirá","rapira","2","Vt","Vt","Arreglar un patio para bailar","1","[""Arreglar un patio para bailar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","72","72","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001946","Rapirá, rapirú","3Rapirá, rapirú","rapira, rapiru","3","Vi","Vi","Hay laja","1","[""Hay laja""]","0","[]","1","[""rapirú""]","","SRC-02","DICCIONARIO raramuri.pdf","72","72","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001947","Rapirara","Rapirara","rapirara","","S","S","Rastrillo para limpiar el patio","1","[""Rastrillo para limpiar el patio""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","72","72","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001948","Rapirátachi","Rapirátachi","rapiratachi","","S","S","Patio","1","[""Patio""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","72","72","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001949","Raqué","Raqué","raque","","Vt","Vt","Darse semilla o fruta, producir","1","[""Darse semilla o fruta, producir""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","72","72","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
